序号,代码,名称,最新价,今日涨跌幅,今日主力净流入-净额,今日主力净流入-净占比,今日超大单净流入-净额,今日超大单净流入-净占比,今日大单净流入-净额,今日大单净流入-净占比,今日中单净流入-净额,今日中单净流入-净占比,今日小单净流入-净额,今日小单净流入-净占比
190,002258,利尔化学,11.02,3.96,25403614.0,4.3,1090835.0,0.18,24312779.0,4.12,581882.0,0.1,-25985495.0,-4.4
191,301556,托普云农,91.35,4.06,25240561.0,11.11,3603426.0,1.59,21637135.0,9.52,-5356508.0,-2.36,-19884053.0,-8.75
192,601658,邮储银行,5.34,1.33,25153583.0,3.41,64931800.0,8.8,-39778217.0,-5.39,-21932356.0,-2.97,-3221226.0,-0.44
193,603901,永创智能,9.58,3.9,24842146.0,13.06,14393932.0,7.57,10448214.0,5.49,-6804866.0,-3.58,-18037280.0,-9.49
194,003010,若羽臣,51.4,5.7,24556436.0,6.27,19449738.0,4.97,5106698.0,1.3,-16198301.0,-4.14,-8358135.0,-2.13
195,300511,雪榕生物,5.16,4.03,24434128.0,8.2,1577929.0,0.53,22856199.0,7.67,4295615.0,1.44,-28729743.0,-9.64
196,300363,博腾股份,14.78,5.35,24179796.0,6.49,-6407316.0,-1.72,30587112.0,8.22,24436792.0,6.56,-48616588.0,-13.06
197,002007,华兰生物,16.37,1.61,24135583.0,11.08,10982229.0,5.04,13153354.0,6.04,-12519198.0,-5.75,-11616385.0,-5.33
198,002487,大金重工,27.0,-0.55,24129575.0,5.15,-13257998.0,-2.83,37387573.0,7.98,-23629898.0,-5.04,-499678.0,-0.11
199,301550,斯菱股份,101.14,1.62,24122049.0,4.54,-1237912.0,-0.23,25359961.0,4.77,-5544896.0,-1.04,-18577153.0,-3.5
200,300682,朗新集团,13.53,6.28,24064250.0,6.75,10655541.0,2.99,13408709.0,3.76,15933666.0,4.47,-39997917.0,-11.22
201,688093,世华科技,26.2,5.56,24058407.0,10.69,2357002.0,1.05,21701405.0,9.64,2131640.0,0.95,-26190047.0,-11.64
202,002915,中欣氟材,16.38,10.01,23894822.0,3.05,70850642.0,9.04,-46955820.0,-5.99,-32626299.0,-4.16,8731477.0,1.11
203,002773,康弘药业,28.34,0.39,23799005.0,7.12,12685124.0,3.79,11113881.0,3.32,15756507.0,4.71,-39555513.0,-11.83
204,600711,ST盛屯,6.03,1.52,23787045.0,6.13,12286412.0,3.16,11500633.0,2.96,-6625320.0,-1.71,-17161725.0,-4.42
205,300488,恒锋工具,32.3,-1.16,23502332.0,8.97,8932526.0,3.41,14569806.0,5.56,22366005.0,8.54,-45868338.0,-17.5
206,605208,永茂泰,11.58,4.23,23483516.0,2.63,1213078.0,0.14,22270438.0,2.49,14318832.0,1.6,-37802336.0,-4.23
207,603103,横店影视,16.36,0.12,23214569.0,11.52,25289804.0,12.55,-2075235.0,-1.03,-6256418.0,-3.11,-16958151.0,-8.42
208,002550,千红制药,6.21,2.64,23056103.0,9.19,19341656.0,7.71,3714447.0,1.48,-6733811.0,-2.68,-16322292.0,-6.5
209,002734,利民股份,12.75,4.34,23048639.0,2.72,16266351.0,1.92,6782288.0,0.8,-20897230.0,-2.46,-2151412.0,-0.25
210,002466,天齐锂业,28.76,4.24,23042476.0,1.73,15314716.0,1.15,7727760.0,0.58,-1471648.0,-0.11,-21570832.0,-1.62
211,000543,皖能电力,7.75,2.92,23002323.0,4.12,41322088.0,7.39,-18319765.0,-3.28,-3429117.0,-0.61,-19573207.0,-3.5
212,000762,西藏矿业,19.24,0.63,22989791.0,10.09,11403415.0,5.01,11586376.0,5.09,-9225873.0,-4.05,-13763918.0,-6.04
213,002221,东华能源,8.6,2.75,22869070.0,9.34,16891088.0,6.9,5977982.0,2.44,7589195.0,3.1,-30458264.0,-12.44
214,002285,世联行,2.37,1.72,22855400.0,11.29,9841325.0,4.86,13014075.0,6.43,-6337340.0,-3.13,-16518059.0,-8.16
215,000777,中核科技,17.78,5.33,22663908.0,5.24,14950992.0,3.46,7712916.0,1.78,-20193804.0,-4.67,-2470103.0,-0.57
216,001337,四川黄金,25.84,-0.23,22516822.0,3.24,22114846.0,3.18,401976.0,0.06,-18912856.0,-2.72,-3603965.0,-0.52
217,600436,片仔癀,205.03,-0.01,22291681.0,10.46,10960907.0,5.14,11330774.0,5.31,-30698109.0,-14.4,8406428.0,3.94
218,002634,棒杰股份,4.0,9.89,22284689.0,23.11,27362504.0,28.38,-5077815.0,-5.27,-6178943.0,-6.41,-16105746.0,-16.71
219,688183,生益电子,24.74,-1.86,22221522.0,7.59,8233549.0,2.81,13987973.0,4.78,-7931372.0,-2.71,-14290150.0,-4.88
220,600452,涪陵电力,9.38,0.86,22210202.0,10.76,8770117.0,4.25,13440085.0,6.51,-14316903.0,-6.94,-7893300.0,-3.82
221,002340,格林美,6.11,0.0,22054413.0,8.75,7343754.0,2.91,14710659.0,5.84,-4318364.0,-1.71,-17736048.0,-7.04
222,600737,中粮糖业,9.53,0.85,21887618.0,10.96,8724519.0,4.37,13163099.0,6.59,-14112009.0,-7.07,-7775610.0,-3.89
223,002849,威星智能,17.1,3.51,21859451.0,14.75,5156108.0,3.48,16703343.0,11.27,-6631453.0,-4.47,-15227998.0,-10.27
224,601956,东贝集团,6.18,9.96,21856310.0,39.17,24439180.0,43.8,-2582870.0,-4.63,-9054812.0,-16.23,-12801499.0,-22.94
225,600642,申能股份,9.38,2.96,21839567.0,9.01,15597462.0,6.43,6242105.0,2.57,-14419402.0,-5.95,-7420164.0,-3.06
226,000786,北新建材,30.0,1.18,21828840.0,10.43,7127125.0,3.41,14701715.0,7.03,-18418931.0,-8.8,-3409910.0,-1.63
227,300001,特锐德,24.54,-0.93,21771951.0,6.33,4852891.0,1.41,16919060.0,4.92,-519602.0,-0.15,-21252349.0,-6.18
228,600982,宁波能源,4.92,7.19,21667849.0,4.15,20920824.0,4.0,747025.0,0.14,9984493.0,1.91,-31652342.0,-6.06
229,603605,珀莱雅,77.01,0.82,21548692.0,8.27,12783082.0,4.91,8765610.0,3.36,8250684.0,3.17,-29799377.0,-11.44
230,600143,金发科技,10.68,0.09,21475489.0,3.47,13911463.0,2.25,7564026.0,1.22,30096554.0,4.87,-51572045.0,-8.34
231,000403,派林生物,22.24,1.09,21442413.0,3.48,-18065395.0,-2.93,39507808.0,6.42,45659685.0,7.42,-67102097.0,-10.9
232,600908,无锡银行,5.49,0.18,21418683.0,19.81,7454782.0,6.89,13963901.0,12.91,-24856766.0,-22.99,3438084.0,3.18
233,002303,美盈森,3.61,1.4,21346952.0,14.11,6647191.0,4.39,14699761.0,9.72,-8792187.0,-5.81,-12554765.0,-8.3
234,300046,台基股份,30.57,-0.1,21176122.0,4.14,-7977037.0,-1.56,29153159.0,5.7,-9423262.0,-1.84,-11752860.0,-2.3
235,301149,隆华新材,11.1,5.31,21174547.0,8.99,4215754.0,1.79,16958793.0,7.2,10510385.0,4.46,-31684931.0,-13.45
236,601991,大唐发电,3.03,2.02,21102162.0,4.47,16167356.0,3.43,4934806.0,1.05,-285251.0,-0.06,-20816911.0,-4.41
237,600857,宁波中百,9.83,4.8,21099751.0,7.59,7555928.0,2.72,13543823.0,4.87,-1663572.0,-0.6,-19436179.0,-6.99
238,600789,鲁抗医药,10.53,3.95,20981010.0,1.18,19276898.0,1.09,1704112.0,0.1,-6367936.0,-0.36,-14613072.0,-0.82
239,603676,卫信康,12.02,8.78,20792961.0,7.63,7837884.0,2.88,12955077.0,4.76,2158098.0,0.79,-22951061.0,-8.43
240,002099,海翔药业,5.16,4.67,20733766.0,13.99,5192164.0,3.5,15541602.0,10.49,-5083047.0,-3.43,-15650719.0,-10.56
241,600578,京能电力,3.76,3.3,20644299.0,10.54,25730622.0,13.13,-5086323.0,-2.6,-10817707.0,-5.52,-9826592.0,-5.02
242,300725,药石科技,31.5,0.38,20609213.0,9.33,4427731.0,2.01,16181482.0,7.33,-2662431.0,-1.21,-17946782.0,-8.13
243,600835,上海机电,22.07,1.56,20550249.0,4.35,-3735374.0,-0.79,24285623.0,5.15,19306832.0,4.09,-39857081.0,-8.44
244,300231,银信科技,10.29,0.88,20524114.0,8.11,3477633.0,1.37,17046481.0,6.74,-5812044.0,-2.3,-14712071.0,-5.81
245,600298,安琪酵母,34.22,2.79,20502027.0,5.44,7536248.0,2.0,12965779.0,3.44,-5496137.0,-1.46,-15005889.0,-3.98
246,001219,青岛食品,14.45,4.79,20318545.0,7.07,19462542.0,6.77,856003.0,0.3,-11968526.0,-4.16,-8350019.0,-2.9
247,600482,中国动力,20.54,0.39,20300877.0,8.76,19393308.0,8.37,907569.0,0.39,-21298162.0,-9.19,997284.0,0.43
248,600868,梅雁吉祥,3.06,1.66,20268106.0,7.79,24194637.0,9.29,-3926531.0,-1.51,-12334587.0,-4.74,-7933518.0,-3.05
249,000776,广发证券,15.35,0.26,20056834.0,7.54,7663469.0,2.88,12393365.0,4.66,-17495951.0,-6.58,-2560883.0,-0.96
250,300148,天舟文化,4.23,0.95,20055205.0,10.07,14924464.0,7.49,5130741.0,2.58,2312445.0,1.16,-22367650.0,-11.23
251,000733,振华科技,54.23,0.65,19882976.0,1.04,-21151168.0,-1.11,41034144.0,2.15,546576.0,0.03,-20429552.0,-1.07
252,600519,贵州茅台,1552.25,0.02,19835488.0,0.86,77061456.0,3.33,-57225968.0,-2.47,-19804336.0,-0.86,-31160.0,0.0
253,300628,亿联网络,33.05,-1.87,19791673.0,6.14,3217343.0,1.0,16574330.0,5.14,28567410.0,8.86,-48359082.0,-15.0
254,300403,汉宇集团,15.9,-0.31,19605837.0,1.9,13651003.0,1.32,5954834.0,0.58,28231168.0,2.73,-47836992.0,-4.63
255,002100,天康生物,6.41,1.58,19565022.0,5.75,21523051.0,6.32,-1958029.0,-0.58,-4987432.0,-1.47,-14577591.0,-4.28
256,601619,嘉泽新能,3.61,1.98,19549534.0,10.97,17809047.0,9.99,1740487.0,0.98,-2347247.0,-1.32,-17202287.0,-9.65
257,300643,万通智控,15.69,5.87,19532914.0,7.12,4565746.0,1.66,14967168.0,5.46,-7524629.0,-2.74,-12008285.0,-4.38
258,002194,武汉凡谷,14.37,4.97,19519649.0,0.92,16596865.0,0.78,2922784.0,0.14,-9909248.0,-0.47,-9610416.0,-0.45
259,002124,ST天邦,3.49,4.18,19513077.0,5.87,11059295.0,3.32,8453782.0,2.54,-9839576.0,-2.96,-9673502.0,-2.91
260,301162,国能日新,61.19,1.54,19326266.0,11.16,2854668.0,1.65,16471598.0,9.51,3307800.0,1.91,-22634065.0,-13.07
261,603296,华勤技术,64.18,-0.3,19055811.0,2.18,-8885934.0,-1.02,27941745.0,3.19,16919505.0,1.93,-35975315.0,-4.11
262,300980,祥源新材,21.36,0.95,19049019.0,12.94,2910645.0,1.98,16138374.0,10.96,6134937.0,4.17,-25183956.0,-17.1
263,300952,恒辉安防,25.05,3.99,18738331.0,6.72,1436391.0,0.52,17301940.0,6.21,5350786.0,1.92,-24089117.0,-8.64
264,688658,悦康药业,17.09,7.21,18708069.0,6.01,18461240.0,5.93,246829.0,0.08,7414482.0,2.38,-26122550.0,-8.39
265,600249,两面针,5.95,1.88,18680059.0,4.96,5890230.0,1.56,12789829.0,3.4,-1793337.0,-0.48,-16886723.0,-4.48
266,601127,赛力斯,128.86,-0.41,18630400.0,0.99,29588128.0,1.57,-10957728.0,-0.58,-29304560.0,-1.55,10674160.0,0.57
267,600941,中国移动,110.46,-0.34,18476094.0,2.29,7897673.0,0.98,10578421.0,1.31,-8091238.0,-1.0,-10384855.0,-1.29
268,688327,云从科技-UW,13.03,-2.76,18468829.0,4.61,20118081.0,5.02,-1649252.0,-0.41,4355611.0,1.09,-22824440.0,-5.69
269,688799,华纳药厂,48.61,5.7,18350341.0,7.8,9804269.0,4.17,8546072.0,3.63,-7405357.0,-3.15,-10944984.0,-4.65
270,002084,海鸥住工,3.37,0.9,18179037.0,10.68,17885750.0,10.51,293287.0,0.17,-14845238.0,-8.72,-3333798.0,-1.96
271,600763,通策医疗,39.73,-0.92,17720519.0,6.42,8807546.0,3.19,8912973.0,3.23,-16346521.0,-5.92,-1373998.0,-0.5
272,600160,巨化股份,24.74,0.32,17622262.0,5.13,16417609.0,4.78,1204653.0,0.35,3159796.0,0.92,-20782058.0,-6.05
273,603998,方盛制药,10.12,0.2,17583726.0,12.79,8502462.0,6.18,9081264.0,6.6,4569089.0,3.32,-22152814.0,-16.11
274,001258,立新能源,6.95,1.16,17418277.0,8.41,6260988.0,3.02,11157289.0,5.39,-1369080.0,-0.66,-16049197.0,-7.75
275,000590,启迪药业,9.18,2.46,17346897.0,13.5,3121944.0,2.43,14224953.0,11.07,6309778.0,4.91,-23656675.0,-18.41
276,000627,天茂集团,3.51,0.0,17289011.0,6.44,22164727.0,8.25,-4875716.0,-1.82,-2052692.0,-0.76,-15236318.0,-5.67
277,600583,海油工程,5.45,0.37,17264207.0,6.76,24614043.0,9.63,-7349836.0,-2.88,-8162828.0,-3.19,-9101379.0,-3.56
278,002488,金固股份,13.29,2.94,17244767.0,9.29,-1521478.0,-0.82,18766245.0,10.11,-6069938.0,-3.27,-11174829.0,-6.02
279,601988,中国银行,5.83,2.1,17160240.0,1.19,38917232.0,2.7,-21756992.0,-1.51,46125200.0,3.2,-63285433.0,-4.39
280,002432,九安医疗,38.38,0.5,17150314.0,8.82,9628451.0,4.95,7521863.0,3.87,1288222.0,0.66,-18438536.0,-9.49
281,600821,金开新能,5.59,1.08,17141890.0,12.54,16140367.0,11.81,1001523.0,0.73,-9671464.0,-7.08,-7470426.0,-5.47
282,001338,永顺泰,12.24,3.73,17108808.0,5.01,10155056.0,2.97,6953752.0,2.03,-702672.0,-0.21,-16406136.0,-4.8
283,001222,源飞宠物,15.69,4.53,17074493.0,5.29,31533511.0,9.78,-14459018.0,-4.48,-8751072.0,-2.71,-8323421.0,-2.58
284,003003,天元股份,15.52,9.99,17038663.0,10.16,33474529.0,19.95,-16435866.0,-9.8,-9988672.0,-5.95,-7049991.0,-4.2
285,688050,爱博医疗,81.96,-4.68,16988494.0,2.29,2100267.0,0.28,14888227.0,2.0,-33964115.0,-4.57,16975622.0,2.29
286,000100,TCL科技,4.02,-0.25,16933567.0,2.71,13895411.0,2.23,3038156.0,0.49,-32610221.0,-5.22,15676654.0,2.51
287,688089,嘉必优,25.31,2.55,16890425.0,11.77,3374095.0,2.35,13516330.0,9.42,-518598.0,-0.36,-16371828.0,-11.41
288,600678,四川金顶,7.18,3.91,16880585.0,6.26,11185750.0,4.15,5694835.0,2.11,12848394.0,4.77,-29728979.0,-11.03
289,300822,贝仕达克,22.45,7.01,16870147.0,2.57,14183085.0,2.16,2687062.0,0.41,12126440.0,1.85,-28996587.0,-4.42
290,601000,唐山港,4.25,-0.7,16837052.0,12.33,5335203.0,3.91,11501849.0,8.42,2019017.0,1.48,-18856071.0,-13.81
291,000975,山金国际,20.4,-0.78,16811154.0,2.11,-32228751.0,-4.05,49039905.0,6.17,-1483251.0,-0.19,-15327904.0,-1.93
292,301358,湖南裕能,31.3,0.97,16690374.0,6.77,7749914.0,3.14,8940460.0,3.63,5461798.0,2.21,-22152173.0,-8.98
293,600256,广汇能源,5.59,1.08,16622097.0,5.28,9814348.0,3.12,6807749.0,2.16,-14579882.0,-4.63,-2042215.0,-0.65
294,002180,纳思达,22.19,-1.99,16588178.0,5.43,843887.0,0.28,15744291.0,5.16,-5843877.0,-1.91,-10744301.0,-3.52
295,600507,方大特钢,4.45,7.75,16578113.0,3.92,25002872.0,5.91,-8424759.0,-1.99,-26223414.0,-6.2,9645301.0,2.28
296,002643,万润股份,10.81,1.69,16534696.0,11.35,5378727.0,3.69,11155969.0,7.66,-10750352.0,-7.38,-5784344.0,-3.97
297,300144,宋城演艺,9.84,1.76,16514038.0,2.81,22222998.0,3.78,-5708960.0,-0.97,2521051.0,0.43,-19035090.0,-3.24
298,600869,远东股份,4.7,2.4,16513911.0,11.12,15879472.0,10.7,634439.0,0.43,-17011720.0,-11.46,497810.0,0.34
299,300436,广生堂,32.11,1.17,16438796.0,13.58,3922410.0,3.24,12516386.0,10.34,3878306.0,3.2,-20317102.0,-16.78
300,001896,豫能控股,4.2,3.96,16346701.0,7.73,6440317.0,3.05,9906384.0,4.69,-6860512.0,-3.25,-9486189.0,-4.49
301,300277,海联讯,13.08,9.36,16328631.0,4.61,-7882755.0,-2.22,24211386.0,6.83,9710217.0,2.74,-26038847.0,-7.35
302,000539,粤电力Ａ,4.52,2.26,16305257.0,8.35,3540553.0,1.81,12764704.0,6.54,-6904879.0,-3.54,-9400377.0,-4.81
303,600085,同仁堂,36.37,-0.22,16270408.0,9.65,11357860.0,6.74,4912548.0,2.91,-23883380.0,-14.17,7612971.0,4.52
304,300238,冠昊生物,12.82,1.1,16253004.0,11.96,0.0,0.0,16253004.0,11.96,-5929299.0,-4.36,-10323705.0,-7.6
305,300562,乐心医疗,13.66,1.41,16241938.0,8.17,6429299.0,3.23,9812639.0,4.94,5830724.0,2.93,-22072661.0,-11.11
306,600509,天富能源,6.35,1.6,16126019.0,9.66,14447169.0,8.65,1678850.0,1.01,-3130483.0,-1.87,-12995535.0,-7.78
307,688016,心脉医疗,85.41,-1.26,16121149.0,12.29,12368613.0,9.43,3752536.0,2.86,5751978.0,4.39,-21873126.0,-16.68
308,000065,北方国际,10.83,0.74,16096298.0,6.96,5523940.0,2.39,10572358.0,4.57,-8186668.0,-3.54,-7909630.0,-3.42
309,603015,弘讯科技,12.09,0.08,16069628.0,5.31,11720502.0,3.87,4349126.0,1.44,6057358.0,2.0,-22126985.0,-7.31
310,605136,丽人丽妆,7.51,-0.53,16043899.0,10.18,4721030.0,3.0,11322869.0,7.19,891713.0,0.57,-16935612.0,-10.75
311,688232,新点软件,31.88,3.31,15997319.0,11.73,3445514.0,2.53,12551805.0,9.2,6532939.0,4.79,-22530257.0,-16.52
312,300552,万集科技,26.2,0.77,15924561.0,10.28,-4151115.0,-2.68,20075676.0,12.96,-4632401.0,-2.99,-11292160.0,-7.29
313,002331,皖通科技,7.27,-0.55,15912404.0,19.27,2176335.0,2.64,13736069.0,16.63,1414803.0,1.71,-17327207.0,-20.98
314,002407,多氟多,11.56,2.12,15892906.0,5.75,1912421.0,0.69,13980485.0,5.06,-8278263.0,-3.0,-7614644.0,-2.76
315,002294,信立泰,39.45,3.9,15861849.0,3.16,-1936484.0,-0.39,17798333.0,3.54,25177348.0,5.01,-41039197.0,-8.17
316,600243,*ST海华,2.33,-0.85,15773389.0,10.49,6336811.0,4.22,9436578.0,6.28,8229480.0,5.47,-24002868.0,-15.97
317,603991,至正股份,51.58,3.16,15726767.0,12.42,9121264.0,7.2,6605503.0,5.22,-400100.0,-0.32,-15326667.0,-12.11
318,002206,海 利 得,4.85,1.46,15573211.0,7.32,10149745.0,4.77,5423466.0,2.55,-14202097.0,-6.67,-1371114.0,-0.64
319,300777,中简科技,34.1,-0.09,15556100.0,5.98,13116231.0,5.04,2439869.0,0.94,2565180.0,0.99,-18121280.0,-6.97
320,002384,东山精密,24.43,-0.53,15530265.0,1.18,43811961.0,3.34,-28281696.0,-2.16,-55353280.0,-4.22,39823008.0,3.04
321,301413,安培龙,93.17,1.35,15482415.0,5.68,3227627.0,1.18,12254788.0,4.49,6803793.0,2.49,-22286207.0,-8.17
322,300824,北鼎股份,10.39,10.41,15461268.0,5.61,4224163.0,1.53,11237105.0,4.07,-8463310.0,-3.07,-6997958.0,-2.54
323,605117,德业股份,86.72,0.43,15249500.0,4.3,58563.0,0.02,15190937.0,4.29,-10801564.0,-3.05,-4447935.0,-1.25
324,601136,首创证券,19.84,-0.05,15227777.0,4.23,3347944.0,0.93,11879833.0,3.3,-5680581.0,-1.58,-9547197.0,-2.65
325,300343,ST联创,4.25,1.92,15203378.0,13.09,68015.0,0.06,15135363.0,13.03,-6074859.0,-5.23,-9128519.0,-7.86
326,002524,光正眼科,3.79,2.99,15159173.0,15.06,11930114.0,11.85,3229059.0,3.21,-4432313.0,-4.4,-10726860.0,-10.66
327,600636,国新文化,6.69,3.72,15125088.0,12.18,10793136.0,8.69,4331952.0,3.49,-5431471.0,-4.37,-9693616.0,-7.81
328,603226,菲林格尔,6.82,10.0,15105275.0,25.45,25538704.0,43.03,-10433429.0,-17.58,-9504888.0,-16.01,-5600388.0,-9.44
329,301479,弘景光电,119.11,1.0,15083762.0,6.12,2086695.0,0.85,12997067.0,5.27,-1472351.0,-0.6,-13611411.0,-5.52
330,002556,辉隆股份,5.76,3.97,15049022.0,4.39,-7319958.0,-2.13,22368980.0,6.52,-18669880.0,-5.44,3620856.0,1.06
331,688631,莱斯信息,78.29,-4.64,15031230.0,7.23,3977519.0,1.91,11053711.0,5.32,19834850.0,9.55,-34866079.0,-16.78
332,300703,创源股份,15.1,4.57,14998276.0,3.77,6625597.0,1.67,8372679.0,2.11,-6590347.0,-1.66,-8407930.0,-2.11
333,600486,扬农化工,50.03,0.4,14957204.0,10.28,15524705.0,10.67,-567501.0,-0.39,999786.0,0.69,-15956991.0,-10.96
334,300390,天华新能,19.51,0.83,14842618.0,4.79,2823381.0,0.91,12019237.0,3.88,2159586.0,0.7,-17002203.0,-5.49
335,603231,索宝蛋白,16.48,4.37,14839013.0,13.04,3559818.0,3.13,11279195.0,9.91,-3570998.0,-3.14,-11268015.0,-9.9
336,300420,五洋自控,2.89,2.48,14815317.0,10.46,0.0,0.0,14815317.0,10.46,-4396164.0,-3.1,-10419153.0,-7.36
337,002988,豪美新材,28.12,0.86,14728054.0,7.8,3085965.0,1.63,11642089.0,6.17,-4935325.0,-2.61,-9792729.0,-5.19
338,002735,王子新材,9.5,4.74,14684576.0,3.94,6343607.0,1.7,8340969.0,2.24,-14462308.0,-3.88,-222267.0,-0.06
339,600367,红星发展,13.85,1.02,14677115.0,7.67,360391.0,0.19,14316724.0,7.48,7727591.0,4.04,-22404706.0,-11.71
340,603833,欧派家居,67.34,0.84,14674298.0,11.84,2670590.0,2.15,12003708.0,9.68,-8263010.0,-6.67,-6411287.0,-5.17
341,600216,浙江医药,13.84,1.69,14636723.0,1.94,-28706910.0,-3.81,43343633.0,5.75,33033372.0,4.38,-47670095.0,-6.32
342,600720,中交设计,8.11,2.53,14622259.0,15.19,1209039.0,1.26,13413220.0,13.94,-5363048.0,-5.57,-9259212.0,-9.62
343,688073,毕得医药,41.69,2.76,14617774.0,18.39,6728962.0,8.46,7888812.0,9.92,81211.0,0.1,-14698985.0,-18.49
344,603800,洪田股份,28.9,0.7,14596972.0,11.86,5655561.0,4.59,8941411.0,7.26,-5727887.0,-4.65,-8869085.0,-7.2
345,605179,一鸣食品,22.53,2.18,14592823.0,3.39,7420593.0,1.72,7172230.0,1.67,8531314.0,1.98,-23124137.0,-5.37
346,300266,兴源环境,2.72,-1.45,14555746.0,10.35,0.0,0.0,14555746.0,10.35,-4691783.0,-3.34,-9863963.0,-7.02
347,300860,锋尚文化,26.96,1.2,14457973.0,8.84,-4257508.0,-2.6,18715481.0,11.44,3533675.0,2.16,-17991648.0,-11.0
348,300236,上海新阳,37.74,-0.19,14433217.0,4.8,20280101.0,6.75,-5846884.0,-1.94,-1973752.0,-0.66,-12459464.0,-4.14
349,601579,会稽山,13.27,2.23,14420182.0,6.59,46052.0,0.02,14374130.0,6.57,-1305742.0,-0.6,-13114440.0,-5.99
350,300620,光库科技,39.58,-1.32,14368068.0,7.79,21937812.0,11.9,-7569744.0,-4.11,-5388036.0,-2.92,-8980031.0,-4.87
351,600104,上汽集团,15.53,0.78,14318016.0,3.08,-11897202.0,-2.56,26215218.0,5.64,-3617112.0,-0.78,-10700904.0,-2.3
352,601808,中海油服,13.73,3.31,14001622.0,3.53,9879868.0,2.49,4121754.0,1.04,-25362455.0,-6.39,11360833.0,2.86
353,300809,华辰装备,41.71,0.75,13987474.0,2.09,-7799895.0,-1.16,21787369.0,3.25,14425030.0,2.15,-28412504.0,-4.24
354,300347,泰格医药,45.49,0.35,13964485.0,2.69,1818899.0,0.35,12145586.0,2.34,-8736575.0,-1.68,-5227910.0,-1.01
355,600863,内蒙华电,4.06,1.25,13852816.0,4.54,21964792.0,7.2,-8111976.0,-2.66,-21476132.0,-7.04,7623317.0,2.5
356,000766,通化金马,18.19,0.11,13774529.0,5.44,3891445.0,1.54,9883084.0,3.9,-4941994.0,-1.95,-8832535.0,-3.49
357,601098,中南传媒,14.34,0.35,13733461.0,14.7,3842542.0,4.11,9890919.0,10.59,-3800520.0,-4.07,-9932942.0,-10.63
358,301248,杰创智能,20.57,-0.63,13723474.0,9.18,2114793.0,1.41,11608681.0,7.77,7519970.0,5.03,-21243444.0,-14.21
359,600299,安迪苏,9.87,1.65,13659686.0,11.39,7971677.0,6.65,5688009.0,4.74,5138431.0,4.29,-18798117.0,-15.68
360,688685,迈信林,60.55,-1.88,13586850.0,7.7,-5225591.0,-2.96,18812441.0,10.66,4369118.0,2.48,-17955969.0,-10.17
361,301025,读客文化,10.52,2.24,13554202.0,5.16,368045.0,0.14,13186157.0,5.02,17365761.0,6.61,-30919962.0,-11.78
362,688506,百利天恒,283.0,-0.18,13532585.0,5.8,9220710.0,3.96,4311875.0,1.85,-11566805.0,-4.96,-1965781.0,-0.84
363,002048,宁波华翔,14.13,0.36,13532323.0,5.29,-5134709.0,-2.01,18667032.0,7.29,-4658354.0,-1.82,-8873969.0,-3.47
364,300913,兆龙互连,43.81,-1.75,13474781.0,4.12,-4690390.0,-1.43,18165171.0,5.56,25304988.0,7.74,-38779770.0,-11.86
365,301067,显盈科技,27.29,5.45,13428727.0,7.5,6282070.0,3.51,7146657.0,3.99,13514895.0,7.55,-26943621.0,-15.05
366,601106,中国一重,2.61,0.0,13411878.0,13.49,12528591.0,12.6,883287.0,0.89,-3684776.0,-3.71,-9727101.0,-9.79
367,601595,上海电影,29.16,0.62,13408120.0,6.74,2638753.0,1.33,10769367.0,5.41,-1956348.0,-0.98,-11451772.0,-5.76
368,002923,润都股份,12.87,0.94,13380260.0,2.84,-8185330.0,-1.74,21565590.0,4.58,-2811167.0,-0.6,-10569094.0,-2.25
369,688665,四方光电,36.36,2.71,13292175.0,17.1,12206671.0,15.7,1085504.0,1.4,-3658995.0,-4.71,-9633179.0,-12.39
370,000895,双汇发展,27.09,0.82,13291148.0,5.42,6137407.0,2.5,7153741.0,2.92,-21082253.0,-8.59,7791105.0,3.18
371,688219,会通股份,12.01,3.89,13273995.0,7.99,6401137.0,3.85,6872858.0,4.14,3842500.0,2.31,-17116496.0,-10.3
372,600785,新华百货,12.69,1.12,13212418.0,5.67,-1773813.0,-0.76,14986231.0,6.43,-4286842.0,-1.84,-8925577.0,-3.83
373,605008,长鸿高科,16.51,5.77,13189263.0,11.33,15817599.0,13.59,-2628336.0,-2.26,-6622913.0,-5.69,-6566351.0,-5.64
374,603530,神马电力,24.51,2.98,13185997.0,6.73,4331616.0,2.21,8854381.0,4.52,1745790.0,0.89,-14931789.0,-7.62
375,603233,大参林,17.46,0.34,13146427.0,11.19,-536215.0,-0.46,13682642.0,11.65,-4482102.0,-3.82,-8664326.0,-7.38
376,688556,高测股份,8.72,0.11,13084702.0,16.92,783434.0,1.01,12301268.0,15.91,-4372735.0,-5.66,-8711966.0,-11.27
377,002304,洋河股份,72.37,-0.51,13054841.0,3.38,19570733.0,5.07,-6515892.0,-1.69,3906916.0,1.01,-16961757.0,-4.4
378,300224,正海磁材,12.46,-0.72,13052393.0,4.78,8011834.0,2.94,5040559.0,1.85,4245182.0,1.56,-17297573.0,-6.34
379,603169,兰石重装,7.22,-0.96,12997896.0,1.74,15246269.0,2.04,-2248373.0,-0.3,-1321028.0,-0.18,-11676880.0,-1.57
380,603004,鼎龙科技,19.84,2.9,12982998.0,8.02,4441797.0,2.74,8541201.0,5.28,8353653.0,5.16,-21336652.0,-13.18
