序号,代码,名称,最新价,今日涨跌幅,今日主力净流入-净额,今日主力净流入-净占比,今日超大单净流入-净额,今日超大单净流入-净占比,今日大单净流入-净额,今日大单净流入-净占比,今日中单净流入-净额,今日中单净流入-净占比,今日小单净流入-净额,今日小单净流入-净占比
1562,688137,近岸蛋白,33.22,-0.98,-10439.0,-0.14,0.0,0.0,-10439.0,-0.14,869245.0,12.01,-858805.0,-11.87
1563,001299,美能能源,10.89,0.18,-11511.0,-0.04,0.0,0.0,-11511.0,-0.04,-593775.0,-1.92,605286.0,1.95
1564,600356,恒丰纸业,7.81,0.13,-13756.0,-0.05,-84852.0,-0.31,71096.0,0.26,95474.0,0.35,-81718.0,-0.3
1565,900938,海科B,0.17,-1.16,-21839.0,-19.86,0.0,0.0,-21839.0,-19.86,1616.0,1.47,20224.0,18.39
1566,603393,新天然气,28.12,0.5,-24183.0,-0.04,1046208.0,1.65,-1070391.0,-1.68,-2892357.0,-4.55,2916540.0,4.59
1567,900948,伊泰Ｂ股,2.058,0.88,-24210.0,-0.89,-1023.0,-0.04,-23187.0,-0.85,-363068.0,-13.38,387279.0,14.27
1568,300830,金现代,8.5,-2.3,-26050.0,-0.03,-4911119.0,-5.66,4885069.0,5.63,-7760512.0,-8.95,7786562.0,8.98
1569,300500,启迪设计,11.29,-0.7,-26376.0,-0.08,1468320.0,4.57,-1494696.0,-4.65,870133.0,2.71,-843757.0,-2.63
1570,900903,大众Ｂ股,0.204,-0.97,-26993.0,-11.18,1062.0,0.44,-28055.0,-11.62,27805.0,11.51,-813.0,-0.34
1571,688659,元琛科技,7.55,-1.18,-32031.0,-0.18,-333.0,0.0,-31698.0,-0.18,-1244302.0,-6.89,1276334.0,7.07
1572,301552,科力装备,52.34,-1.45,-32865.0,-0.08,3026881.0,7.75,-3059746.0,-7.83,-2938894.0,-7.52,2971759.0,7.61
1573,601101,昊华能源,7.18,0.28,-36376.0,-0.11,-1027648.0,-3.1,991272.0,2.99,431617.0,1.3,-395240.0,-1.19
1574,688665,四方光电,43.0,-1.26,-44369.0,-0.06,-2851213.0,-3.62,2806844.0,3.56,-3482186.0,-4.42,3526554.0,4.48
1575,300645,正元智慧,14.37,-1.44,-46412.0,-0.08,0.0,0.0,-46412.0,-0.08,-642882.0,-1.13,689294.0,1.21
1576,000509,华塑控股,3.18,-0.63,-48473.0,-0.24,0.0,0.0,-48473.0,-0.24,-3375713.0,-16.44,3424186.0,16.68
1577,605388,均瑶健康,6.22,-0.8,-48566.0,-0.18,34393.0,0.13,-82959.0,-0.31,-717354.0,-2.7,765920.0,2.88
1578,002513,蓝丰生化,4.7,0.64,-51349.0,-0.1,0.0,0.0,-51349.0,-0.1,-3731752.0,-7.19,3783102.0,7.29
1579,688075,安旭生物,36.34,-1.6,-59704.0,-0.36,-119609.0,-0.71,59905.0,0.36,-1845720.0,-10.99,1905425.0,11.34
1580,900913,国新B股,0.212,-0.47,-62119.0,-37.8,-11477.0,-6.98,-50642.0,-30.81,70708.0,43.02,-8588.0,-5.23
1581,900936,鄂资Ｂ股,0.984,0.51,-68388.0,-6.37,0.0,0.0,-68388.0,-6.37,207735.0,19.34,-139346.0,-12.97
1582,000862,银星能源,5.72,-1.21,-69448.0,-0.04,-2818809.0,-1.5,2749361.0,1.46,4811574.0,2.56,-4742125.0,-2.53
1583,688182,灿勤科技,25.72,-3.05,-74145.0,-0.05,-2205956.0,-1.55,2131811.0,1.5,5260732.0,3.69,-5186586.0,-3.64
1584,300677,英科医疗,22.76,-0.57,-80530.0,-0.05,-3939216.0,-2.38,3858686.0,2.33,5911311.0,3.57,-5830781.0,-3.52
1585,601279,英利汽车,3.57,-1.92,-86203.0,-0.26,208924.0,0.64,-295127.0,-0.91,-4279236.0,-13.14,4365439.0,13.4
1586,000012,南  玻Ａ,4.79,-0.83,-89862.0,-0.19,-1029120.0,-2.19,939258.0,1.99,544589.0,1.16,-454727.0,-0.97
1587,600421,*ST华嵘,5.27,2.93,-90023.0,-0.32,89930.0,0.32,-179953.0,-0.65,363553.0,1.3,-273530.0,-0.98
1588,603982,泉峰汽车,8.65,-0.8,-91161.0,-0.24,-337405.0,-0.88,246244.0,0.64,-4080705.0,-10.65,4171866.0,10.89
1589,688426,康为世纪,19.39,-2.17,-93312.0,-0.55,-1526890.0,-9.04,1433578.0,8.49,184347.0,1.09,-91035.0,-0.54
1590,301305,朗坤科技,17.1,-0.47,-96818.0,-0.63,0.0,0.0,-96818.0,-0.63,-974567.0,-6.35,1071385.0,6.98
1591,688623,双元科技,61.58,-1.0,-97669.0,-0.52,0.0,0.0,-97669.0,-0.52,1260698.0,6.68,-1163028.0,-6.17
1592,002462,嘉事堂,13.29,-1.48,-101716.0,-0.04,10974544.0,3.9,-11076260.0,-3.93,-6826341.0,-2.42,6928057.0,2.46
1593,200488,ST晨鸣B,0.49,2.08,-104458.0,-5.61,245000.0,13.15,-349458.0,-18.76,218323.0,11.72,-113865.0,-6.11
1594,000951,中国重汽,17.05,-0.58,-108001.0,-0.06,5091773.0,2.98,-5199774.0,-3.04,-6654577.0,-3.89,6762578.0,3.96
1595,200019,深粮B,3.18,-2.45,-109149.0,-9.78,0.0,0.0,-109149.0,-9.78,85237.0,7.64,23912.0,2.14
1596,600834,申通地铁,8.17,0.12,-110836.0,-0.34,-383177.0,-1.16,272341.0,0.82,-2063501.0,-6.24,2174337.0,6.58
1597,603755,日辰股份,26.98,-0.7,-113195.0,-0.59,0.0,0.0,-113195.0,-0.59,-1262682.0,-6.55,1375877.0,7.14
1598,688479,友车科技,18.42,-2.07,-115405.0,-1.17,0.0,0.0,-115405.0,-1.17,452151.0,4.57,-336746.0,-3.4
1599,688758,赛分科技,16.2,-2.06,-117006.0,-0.49,0.0,0.0,-117006.0,-0.49,2336721.0,9.86,-2219715.0,-9.37
1600,601106,中国一重,2.66,-1.12,-119910.0,-0.19,-864491.0,-1.39,744581.0,1.2,-5702332.0,-9.19,5822241.0,9.38
1601,301080,百普赛斯,46.91,-3.06,-120574.0,-0.2,0.0,0.0,-120574.0,-0.2,2033785.0,3.32,-1913211.0,-3.12
1602,200761,本钢板Ｂ,1.25,-0.79,-125000.0,-21.5,0.0,0.0,-125000.0,-21.5,130417.0,22.43,-5417.0,-0.93
1603,300557,理工光科,31.87,-1.18,-129865.0,-0.36,0.0,0.0,-129865.0,-0.36,-2497982.0,-7.0,2627847.0,7.36
1604,900932,陆家Ｂ股,0.433,-1.14,-132309.0,-32.88,0.0,0.0,-132309.0,-32.88,-363.0,-0.09,132672.0,32.97
1605,300161,华中数控,27.93,-1.72,-150100.0,-0.13,-1793086.0,-1.55,1642986.0,1.42,2951843.0,2.55,-2801743.0,-2.42
1606,002001,新 和 成,22.09,-0.63,-153313.0,-0.06,11231346.0,4.14,-11384659.0,-4.2,6382552.0,2.35,-6229239.0,-2.3
1607,301227,森鹰窗业,17.94,0.56,-153896.0,-0.56,0.0,0.0,-153896.0,-0.56,2753435.0,10.03,-2599539.0,-9.47
1608,688589,力合微,25.54,-2.15,-158050.0,-0.29,-528585.0,-0.96,370535.0,0.68,1408987.0,2.57,-1250937.0,-2.28
1609,300584,海辰药业,19.76,-0.5,-160011.0,-0.56,0.0,0.0,-160011.0,-0.56,2946002.0,10.36,-2785991.0,-9.8
1610,600796,钱江生化,5.62,-0.71,-160830.0,-0.79,6584.0,0.03,-167414.0,-0.82,-1661215.0,-8.18,1822045.0,8.98
1611,301027,华蓝集团,12.27,-1.13,-171155.0,-0.43,1107000.0,2.75,-1278155.0,-3.18,-1612.0,0.0,172767.0,0.43
1612,300480,光力科技,13.51,-1.75,-172456.0,-0.18,-883255.0,-0.93,710799.0,0.75,8510585.0,8.94,-8338130.0,-8.76
1613,000890,法尔胜,3.55,-0.56,-175386.0,-0.5,0.0,0.0,-175386.0,-0.5,-2938396.0,-8.38,3113782.0,8.88
1614,688325,赛微微电,45.4,-1.9,-176654.0,-0.66,0.0,0.0,-176654.0,-0.66,642226.0,2.4,-465572.0,-1.74
1615,002932,明德生物,18.91,-1.2,-177621.0,-0.62,0.0,0.0,-177621.0,-0.62,384787.0,1.34,-207166.0,-0.72
1616,603076,乐惠国际,23.9,0.25,-186799.0,-0.67,0.0,0.0,-186799.0,-0.67,1301669.0,4.7,-1114869.0,-4.03
1617,688425,铁建重工,3.97,-0.75,-193127.0,-0.33,-234942.0,-0.4,41815.0,0.07,-2943668.0,-4.96,3136795.0,5.28
1618,001360,南矿集团,13.39,-1.03,-194384.0,-1.01,0.0,0.0,-194384.0,-1.01,-2238770.0,-11.58,2433154.0,12.59
1619,002321,华英农业,2.35,-1.26,-195485.0,-0.37,-1743884.0,-3.31,1548399.0,2.94,-966125.0,-1.83,1161610.0,2.21
1620,605138,盛泰集团,6.43,3.38,-195577.0,-0.25,-1422659.0,-1.83,1227082.0,1.58,-1681033.0,-2.17,1876610.0,2.42
1621,200012,南  玻Ｂ,1.78,0.0,-197437.0,-16.37,0.0,0.0,-197437.0,-16.37,20941.0,1.74,176496.0,14.63
1622,605151,西上海,17.22,-1.03,-198031.0,-0.34,485135.0,0.82,-683166.0,-1.16,-1589749.0,-2.69,1787780.0,3.02
1623,688662,富信科技,38.42,-1.03,-201540.0,-0.28,-1148760.0,-1.58,947220.0,1.3,2336967.0,3.21,-2135426.0,-2.93
1624,002899,英派斯,20.5,-1.11,-208653.0,-0.3,2357180.0,3.34,-2565833.0,-3.63,1513119.0,2.14,-1304466.0,-1.85
1625,002790,瑞尔特,7.19,-1.1,-209753.0,-0.74,0.0,0.0,-209753.0,-0.74,-1292136.0,-4.57,1501889.0,5.31
1626,200726,鲁  泰Ｂ,4.2,0.48,-213800.0,-25.96,0.0,0.0,-213800.0,-25.96,224493.0,27.26,-10693.0,-1.3
1627,300582,英飞特,12.31,-1.68,-220461.0,-0.42,0.0,0.0,-220461.0,-0.42,-3437091.0,-6.6,3657551.0,7.02
1628,002592,ST八菱,5.9,4.8,-220560.0,-0.2,-6662727.0,-5.97,6442167.0,5.78,-1780871.0,-1.6,2001431.0,1.79
1629,300817,双飞集团,30.15,1.69,-223750.0,-0.03,11544657.0,1.57,-11768407.0,-1.6,2892320.0,0.39,-2668557.0,-0.36
1630,301326,捷邦科技,58.96,-2.35,-228943.0,-0.62,2358000.0,6.39,-2586943.0,-7.01,181162.0,0.49,47781.0,0.13
1631,603096,新经典,17.83,-1.11,-229642.0,-0.98,-186444.0,-0.79,-43198.0,-0.18,-1661752.0,-7.08,1891394.0,8.06
1632,001228,永泰运,22.6,0.44,-229959.0,-0.42,3686895.0,6.8,-3916854.0,-7.22,-815599.0,-1.5,1045558.0,1.93
1633,301159,三维天地,30.4,-1.94,-231623.0,-0.6,39856.0,0.1,-271479.0,-0.7,943834.0,2.43,-712211.0,-1.83
1634,600508,上海能源,11.25,-0.18,-236009.0,-0.98,-2018682.0,-8.37,1782673.0,7.39,-1023228.0,-4.24,1259237.0,5.22
1635,200596,古井贡Ｂ,121.0,0.03,-236025.0,-5.93,0.0,0.0,-236025.0,-5.93,-619729.0,-15.57,855755.0,21.5
1636,688319,欧林生物,15.75,-0.94,-239764.0,-0.73,-384128.0,-1.17,144364.0,0.44,79434.0,0.24,160330.0,0.49
1637,200581,苏威孚Ｂ,12.3,-0.24,-241216.0,-12.19,0.0,0.0,-241216.0,-12.19,353494.0,17.86,-112277.0,-5.67
1638,301133,金钟股份,22.46,-1.45,-242573.0,-1.18,0.0,0.0,-242573.0,-1.18,-651996.0,-3.18,894569.0,4.36
1639,605339,南侨食品,16.89,0.72,-246983.0,-0.56,-4036088.0,-9.11,3789105.0,8.55,1331676.0,3.01,-1084693.0,-2.45
1640,002176,江特电机,7.19,-0.55,-249122.0,-0.19,321229.0,0.24,-570351.0,-0.43,-4071800.0,-3.05,4320922.0,3.23
1641,603958,哈森股份,18.87,-0.32,-251228.0,-0.19,-4299981.0,-3.31,4048753.0,3.12,-1277934.0,-0.98,1529162.0,1.18
1642,301580,爱迪特,53.0,0.34,-252613.0,-0.71,0.0,0.0,-252613.0,-0.71,1993106.0,5.58,-1740493.0,-4.88
1643,601212,白银有色,2.79,-0.36,-253764.0,-0.28,-5471337.0,-6.02,5217573.0,5.74,1924557.0,2.12,-1670793.0,-1.84
1644,301106,骏成科技,28.85,-0.93,-256599.0,-1.2,0.0,0.0,-256599.0,-1.2,-2149677.0,-10.07,2406277.0,11.28
1645,300174,元力股份,14.99,0.07,-258615.0,-0.3,-1583871.0,-1.86,1325256.0,1.56,9275177.0,10.9,-9016562.0,-10.6
1646,300540,蜀道装备,21.35,-1.29,-259767.0,-0.82,0.0,0.0,-259767.0,-0.82,-2564590.0,-8.12,2824357.0,8.94
1647,001208,华菱线缆,10.51,-0.38,-264182.0,-0.4,-1450221.0,-2.22,1186039.0,1.81,-4926015.0,-7.53,5190197.0,7.93
1648,002946,新乳业,17.86,3.72,-266835.0,-0.13,533174.0,0.27,-800009.0,-0.4,18728092.0,9.47,-18461256.0,-9.33
1649,002404,嘉欣丝绸,6.12,0.82,-269622.0,-0.3,-310680.0,-0.35,41058.0,0.05,2167751.0,2.44,-1898129.0,-2.14
1650,605098,行动教育,37.08,-1.38,-272307.0,-0.54,-163840.0,-0.32,-108467.0,-0.21,-2829139.0,-5.59,3101446.0,6.13
1651,688030,山石网科,15.71,-2.78,-276965.0,-1.71,0.0,0.0,-276965.0,-1.71,-211646.0,-1.3,488611.0,3.01
1652,300675,建科院,14.27,-0.7,-278148.0,-0.63,2974523.0,6.73,-3252671.0,-7.35,3517980.0,7.95,-3239832.0,-7.33
1653,688528,秦川物联,9.43,-1.57,-279669.0,-2.47,-85420.0,-0.75,-194249.0,-1.71,318932.0,2.82,-39263.0,-0.35
1654,300306,远方信息,12.14,-2.18,-281902.0,-0.54,-3000.0,-0.01,-278902.0,-0.54,1196738.0,2.31,-914836.0,-1.76
1655,688710,益诺思,30.86,-3.2,-282741.0,-0.77,-457582.0,-1.24,174841.0,0.48,6032918.0,16.39,-5750177.0,-15.62
1656,688020,方邦股份,33.56,-1.09,-284424.0,-1.85,4634.0,0.03,-289058.0,-1.88,-621157.0,-4.03,905581.0,5.88
1657,688679,通源环境,12.72,2.33,-285247.0,-0.59,-643051.0,-1.33,357804.0,0.74,4807276.0,9.91,-4522029.0,-9.32
1658,300915,海融科技,33.38,-1.27,-289557.0,-0.76,1485916.0,3.92,-1775473.0,-4.69,-865673.0,-2.29,1155231.0,3.05
1659,603801,志邦家居,10.98,-1.26,-293262.0,-0.68,-50295.0,-0.12,-242967.0,-0.56,-3267763.0,-7.58,3561025.0,8.26
1660,600683,京投发展,3.76,-1.83,-295197.0,-1.07,710184.0,2.59,-1005381.0,-3.66,-601014.0,-2.19,896211.0,3.26
1661,301408,华人健康,11.78,0.17,-295248.0,-0.63,0.0,0.0,-295248.0,-0.63,2173541.0,4.63,-1878292.0,-4.0
1662,300103,达刚控股,6.11,-1.61,-295661.0,-1.16,0.0,0.0,-295661.0,-1.16,-1122804.0,-4.39,1418465.0,5.55
1663,688700,东威科技,33.26,-3.45,-298224.0,-0.33,-2329950.0,-2.61,2031726.0,2.28,4707094.0,5.27,-4408870.0,-4.94
1664,688638,誉辰智能,30.55,-1.16,-303723.0,-3.87,0.0,0.0,-303723.0,-3.87,1676514.0,21.37,-1372791.0,-17.5
1665,688096,京源环保,18.17,-1.94,-304246.0,-0.39,-10276429.0,-13.16,9972183.0,12.77,3461583.0,4.43,-3157338.0,-4.04
1666,301246,宏源药业,13.22,-0.97,-310519.0,-1.39,0.0,0.0,-310519.0,-1.39,915424.0,4.08,-604904.0,-2.7
1667,601991,大唐发电,3.3,3.13,-315596.0,-0.05,20814130.0,3.47,-21129726.0,-3.53,8434176.0,1.41,-8118580.0,-1.35
1668,002238,天威视讯,8.29,-1.54,-316063.0,-0.71,0.0,0.0,-316063.0,-0.71,-2242142.0,-5.03,2558205.0,5.74
1669,600084,中信尼雅,5.34,-0.74,-322423.0,-2.08,318019.0,2.06,-640442.0,-4.14,-46535.0,-0.3,368958.0,2.38
1670,301468,博盈特焊,21.69,-0.87,-323572.0,-1.9,0.0,0.0,-323572.0,-1.9,-36512.0,-0.21,360084.0,2.11
1671,200017,深中华B,1.3,-2.26,-324107.0,-54.9,0.0,0.0,-324107.0,-54.9,185284.0,31.38,138823.0,23.52
1672,600847,万里股份,10.03,-0.59,-330038.0,-1.43,-246760.0,-1.07,-83278.0,-0.36,-3158330.0,-13.73,3488368.0,15.16
1673,603919,金徽酒,19.43,-0.1,-332864.0,-0.93,-446976.0,-1.25,114112.0,0.32,-1223318.0,-3.43,1556183.0,4.37
1674,002771,真视通,15.73,-1.87,-332905.0,-0.53,-1049025.0,-1.66,716120.0,1.14,-2007527.0,-3.19,2340432.0,3.71
1675,301097,天益医疗,37.03,-2.01,-333170.0,-2.67,0.0,0.0,-333170.0,-2.67,-1517379.0,-12.15,1850549.0,14.81
1676,603486,科沃斯,54.03,0.41,-335812.0,-0.1,-9801683.0,-2.99,9465871.0,2.89,14550477.0,4.44,-14214665.0,-4.34
1677,600173,卧龙地产,6.34,-0.31,-336213.0,-0.55,-531142.0,-0.88,194929.0,0.32,190311.0,0.31,145901.0,0.24
1678,002700,新疆浩源,9.1,-1.09,-341545.0,-1.95,0.0,0.0,-341545.0,-1.95,-869258.0,-4.97,1210803.0,6.92
1679,300772,运达股份,10.97,-0.99,-346556.0,-0.27,534693.0,0.42,-881249.0,-0.69,3830849.0,3.02,-3484294.0,-2.75
1680,002319,乐通股份,9.95,-0.9,-346779.0,-1.39,0.0,0.0,-346779.0,-1.39,-604941.0,-2.43,951720.0,3.83
1681,000789,万年青,5.5,1.1,-348800.0,-0.64,0.0,0.0,-348800.0,-0.64,-1324267.0,-2.44,1673068.0,3.08
1682,002822,ST中装,3.57,1.13,-350059.0,-1.32,1790000.0,6.77,-2140059.0,-8.09,3561675.0,13.47,-3211616.0,-12.15
1683,688569,铁科轨道,20.96,-1.13,-356911.0,-2.04,92605.0,0.53,-449516.0,-2.57,-220217.0,-1.26,577128.0,3.31
1684,300801,泰和科技,15.94,-1.36,-362879.0,-1.51,0.0,0.0,-362879.0,-1.51,1783798.0,7.41,-1420918.0,-5.9
1685,200625,长  安Ｂ,3.71,-0.54,-363626.0,-8.23,0.0,0.0,-363626.0,-8.23,-943893.0,-21.38,1307520.0,29.61
1686,605268,王力安防,8.58,1.3,-368216.0,-1.49,-330676.0,-1.33,-37540.0,-0.15,1342019.0,5.42,-973803.0,-3.93
1687,301049,超越科技,22.4,-0.88,-374504.0,-1.67,0.0,0.0,-374504.0,-1.67,643024.0,2.87,-268520.0,-1.2
1688,301528,多浦乐,47.05,-0.44,-382263.0,-0.59,0.0,0.0,-382263.0,-0.59,3557694.0,5.51,-3175431.0,-4.92
1689,002756,永兴材料,31.46,-0.16,-387467.0,-0.24,5405490.0,3.3,-5792957.0,-3.53,-231815.0,-0.14,619283.0,0.38
1690,688383,新益昌,42.71,-1.88,-389872.0,-2.89,-135872.0,-1.01,-254000.0,-1.88,1477721.0,10.94,-1087848.0,-8.05
1691,002766,索菱股份,5.42,-2.87,-391482.0,-0.61,1094000.0,1.7,-1485482.0,-2.31,-860817.0,-1.34,1252299.0,1.95
1692,301167,建研设计,14.52,-0.14,-392675.0,-0.96,0.0,0.0,-392675.0,-0.96,-2636809.0,-6.44,3029484.0,7.4
1693,600694,大商股份,25.37,-1.17,-393653.0,-0.41,-41494.0,-0.04,-352159.0,-0.37,5181407.0,5.44,-4787755.0,-5.02
1694,001219,青岛食品,13.75,-0.07,-395923.0,-0.9,-17835.0,-0.04,-378088.0,-0.86,-59195.0,-0.13,455118.0,1.03
1695,300428,立中集团,17.89,-1.54,-397560.0,-0.3,-5458917.0,-4.06,5061357.0,3.76,-1533876.0,-1.14,1931435.0,1.43
1696,002218,拓日新能,3.14,-0.95,-397807.0,-1.02,1260000.0,3.23,-1657807.0,-4.25,-1949183.0,-5.0,2346990.0,6.02
1697,688681,科汇股份,13.0,-0.54,-399592.0,-2.32,0.0,0.0,-399592.0,-2.32,-79545.0,-0.46,479137.0,2.78
1698,000407,胜利股份,3.34,0.0,-406865.0,-1.03,2546516.0,6.47,-2953381.0,-7.5,-170518.0,-0.43,577384.0,1.47
1699,605577,龙版传媒,12.55,-1.57,-407223.0,-0.98,299060.0,0.72,-706283.0,-1.69,1551446.0,3.72,-1144223.0,-2.75
1700,688307,中润光学,28.9,-0.41,-408953.0,-1.1,-177580.0,-0.48,-231373.0,-0.62,-3147863.0,-8.46,3556817.0,9.56
1701,300176,鸿特科技,6.58,-1.79,-409163.0,-0.86,0.0,0.0,-409163.0,-0.86,-2530090.0,-5.3,2939253.0,6.16
1702,000985,大庆华科,17.29,-0.8,-414259.0,-2.69,0.0,0.0,-414259.0,-2.69,201482.0,1.31,212777.0,1.38
1703,301367,怡和嘉业,80.9,0.5,-419188.0,-0.24,-12518690.0,-7.28,12099502.0,7.04,298853.0,0.17,120336.0,0.07
1704,601015,陕西黑猫,2.99,-1.32,-425175.0,-1.6,773214.0,2.91,-1198389.0,-4.52,-2308399.0,-8.7,2733575.0,10.3
1705,301041,金百泽,22.76,-2.19,-429399.0,-0.94,-4502138.0,-9.88,4072739.0,8.94,1160157.0,2.55,-730758.0,-1.6
1706,600681,百川能源,3.54,1.14,-433968.0,-1.22,-53828.0,-0.15,-380140.0,-1.07,1676236.0,4.7,-1242268.0,-3.48
1707,002603,以岭药业,13.86,0.14,-435896.0,-0.39,351250.0,0.31,-787146.0,-0.7,-1495608.0,-1.32,1931504.0,1.71
1708,002986,宇新股份,10.62,-1.12,-435997.0,-3.08,0.0,0.0,-435997.0,-3.08,-1330521.0,-9.41,1766518.0,12.49
1709,603318,水发燃气,6.52,-0.15,-438047.0,-1.07,1258978.0,3.09,-1697025.0,-4.16,-705784.0,-1.73,1143831.0,2.81
1710,300369,绿盟科技,7.11,-1.93,-438584.0,-0.53,1047438.0,1.27,-1486022.0,-1.8,1592273.0,1.92,-1153688.0,-1.39
1711,603489,八方股份,28.37,0.96,-442076.0,-0.31,-2771689.0,-1.94,2329613.0,1.63,-539813.0,-0.38,981890.0,0.69
1712,002073,软控股份,8.13,-1.09,-450416.0,-0.34,-944084.0,-0.71,493668.0,0.37,4889997.0,3.65,-4439581.0,-3.32
1713,603135,中重科技,9.47,-0.84,-455938.0,-2.06,0.0,0.0,-455938.0,-2.06,-1294495.0,-5.84,1750433.0,7.89
1714,300120,经纬辉开,8.06,-2.18,-462945.0,-0.52,-128832.0,-0.15,-334113.0,-0.38,-468154.0,-0.53,931099.0,1.05
1715,000088,盐 田 港,4.57,-0.44,-466298.0,-1.8,0.0,0.0,-466298.0,-1.8,489057.0,1.89,-22759.0,-0.09
1716,301516,中远通,14.99,-1.9,-469282.0,-1.53,-281812.0,-0.92,-187470.0,-0.61,722161.0,2.36,-252880.0,-0.83
1717,600103,青山纸业,2.18,-1.36,-472017.0,-0.88,-3845354.0,-7.2,3373337.0,6.32,-1880926.0,-3.52,2352943.0,4.41
1718,603357,设计总院,8.52,-0.12,-477012.0,-0.9,558711.0,1.05,-1035723.0,-1.95,-5921001.0,-11.13,6398014.0,12.03
1719,001234,泰慕士,20.15,0.2,-478600.0,-0.4,378505.0,0.32,-857105.0,-0.72,-6460834.0,-5.46,6939434.0,5.86
1720,301272,英华特,37.98,-1.86,-480228.0,-1.04,1579146.0,3.43,-2059374.0,-4.47,-2696941.0,-5.85,3177169.0,6.9
1721,603927,中科软,19.48,-1.12,-484321.0,-0.35,7025929.0,5.03,-7510250.0,-5.38,-1625619.0,-1.16,2109941.0,1.51
1722,688485,九州一轨,10.13,-1.17,-487155.0,-4.37,0.0,0.0,-487155.0,-4.37,-340978.0,-3.06,828133.0,7.42
1723,688334,西高院,16.74,-0.77,-491454.0,-1.66,-943277.0,-3.19,451823.0,1.53,-4950228.0,-16.74,5441683.0,18.4
1724,300920,润阳科技,31.85,0.98,-493559.0,-0.54,-204811.0,-0.23,-288748.0,-0.32,547929.0,0.6,-54370.0,-0.06
1725,603006,联明股份,11.57,-1.11,-495237.0,-1.8,-291816.0,-1.06,-203421.0,-0.74,-955742.0,-3.48,1450979.0,5.28
1726,002381,双箭股份,6.63,0.15,-500045.0,-1.91,0.0,0.0,-500045.0,-1.91,745642.0,2.85,-245597.0,-0.94
1727,300195,长荣股份,6.45,-1.98,-506851.0,-0.82,-1409892.0,-2.28,903041.0,1.46,-5000379.0,-8.1,5507230.0,8.92
1728,605081,*ST太和,11.65,-1.02,-508396.0,-3.1,175800.0,1.07,-684196.0,-4.17,1175157.0,7.16,-666760.0,-4.06
1729,301065,本立科技,21.41,-2.55,-517727.0,-0.94,-1437900.0,-2.62,920173.0,1.68,1336947.0,2.44,-819220.0,-1.49
1730,300152,ST新动力,2.6,5.26,-521339.0,-0.26,0.0,0.0,-521339.0,-0.26,5258601.0,2.66,-4737260.0,-2.4
1731,301295,美硕科技,22.82,-0.61,-522674.0,-2.9,0.0,0.0,-522674.0,-2.9,-2301483.0,-12.78,2824158.0,15.68
1732,002803,吉宏股份,13.96,-1.13,-523592.0,-0.36,-1146430.0,-0.79,622838.0,0.43,4979202.0,3.41,-4455611.0,-3.06
1733,601811,新华文轩,15.41,-0.84,-532787.0,-1.1,-492138.0,-1.01,-40649.0,-0.08,2917813.0,6.0,-2385026.0,-4.9
1734,002789,*ST建艺,7.31,0.0,-534808.0,-1.4,0.0,0.0,-534808.0,-1.4,-1219242.0,-3.19,1754051.0,4.58
1735,603600,永艺股份,10.11,-0.98,-538532.0,-1.0,-1460623.0,-2.71,922091.0,1.71,453592.0,0.84,84940.0,0.16
1736,688607,康众医疗,17.02,-1.45,-542553.0,-3.27,0.0,0.0,-542553.0,-3.27,-373000.0,-2.25,915553.0,5.52
1737,600459,贵研铂业,13.39,-0.22,-546107.0,-0.56,-2509014.0,-2.57,1962907.0,2.01,-4141111.0,-4.24,4687219.0,4.8
1738,000551,创元科技,12.37,-1.04,-547624.0,-1.01,0.0,0.0,-547624.0,-1.01,-6034988.0,-11.17,6582612.0,12.18
1739,301349,信德新材,34.47,-1.51,-552442.0,-1.32,0.0,0.0,-552442.0,-1.32,6253.0,0.01,546189.0,1.31
1740,688399,硕世生物,64.82,-3.11,-553056.0,-1.6,-2108422.0,-6.09,1555366.0,4.5,1115798.0,3.23,-562741.0,-1.63
1741,603916,苏博特,8.24,1.73,-554268.0,-1.01,824072.0,1.5,-1378340.0,-2.5,-4858841.0,-8.82,5413109.0,9.82
1742,000923,河钢资源,13.09,-0.46,-555004.0,-0.57,4583106.0,4.7,-5138110.0,-5.27,-1387024.0,-1.42,1942028.0,1.99
1743,003023,彩虹集团,19.28,-0.16,-562458.0,-1.97,0.0,0.0,-562458.0,-1.97,228580.0,0.8,333878.0,1.17
1744,300387,富邦科技,8.45,-1.52,-564022.0,-0.81,2240693.0,3.24,-2804715.0,-4.05,418566.0,0.6,145456.0,0.21
1745,603685,晨丰科技,12.65,-0.94,-570097.0,-3.48,-149940.0,-0.92,-420157.0,-2.57,-74758.0,-0.46,644855.0,3.94
1746,301111,粤万年青,14.62,-1.55,-570290.0,-2.89,0.0,0.0,-570290.0,-2.89,-529300.0,-2.68,1099590.0,5.57
1747,603312,西典新能,39.13,-2.66,-575577.0,-0.98,2407461.0,4.08,-2983038.0,-5.06,-477390.0,-0.81,1052967.0,1.79
1748,300642,透景生命,13.81,-1.36,-576282.0,-2.25,0.0,0.0,-576282.0,-2.25,959447.0,3.74,-383165.0,-1.49
1749,603217,元利科技,17.18,-0.92,-576714.0,-2.45,-310680.0,-1.32,-266034.0,-1.13,-1674350.0,-7.11,2251064.0,9.57
